gene_name	gene_id	transcript_id	cds_start	cds_length	tx_length	cds_end
Cacng7	ENSMUSG00000069806.6	ENSMUST00000092891.6	112	828	2212	939
Acer2	ENSMUSG00000038007.15	ENSMUST00000045224.14	94	828	4216	921
Htatip2	ENSMUSG00000039745.9	ENSMUST00000207895.2	62	828	1338	889
Tmem72	ENSMUSG00000048108.14	ENSMUST00000056623.13	337	828	17152	1164
Tmem202	ENSMUSG00000049526.9	ENSMUST00000055345.9	60	828	1256	887
Hapstr1	ENSMUSG00000022507.7	ENSMUST00000023150.7	361	828	4072	1188
Cox11	ENSMUSG00000020544.15	ENSMUST00000020851.15	18	828	1224	845
Msantd3	ENSMUSG00000039693.12	ENSMUST00000064807.9	227	828	1378	1054
Slc25a26	ENSMUSG00000045100.12	ENSMUST00000061118.11	95	825	1922	919
Stx12	ENSMUSG00000028879.5	ENSMUST00000030698.5	145	825	2934	969
Gclm	ENSMUSG00000028124.16	ENSMUST00000178826.8	140	825	1002	964
Ccs	ENSMUSG00000034108.7	ENSMUST00000037246.7	98	825	1067	922
Cd209f	ENSMUSG00000051906.16	ENSMUST00000138439.2	27	825	1165	851
Hsd17b8	ENSMUSG00000073422.12	ENSMUST00000237759.2	8	825	1133	832
Plscr5	ENSMUSG00000095654.3	ENSMUST00000179751.3	293	825	1191	1117
Prdx4	ENSMUSG00000025289.16	ENSMUST00000026328.11	106	825	990	930
Tollip	ENSMUSG00000025139.15	ENSMUST00000001950.12	180	825	3788	1004
Prss28	ENSMUSG00000024171.6	ENSMUST00000015267.5	162	825	1190	986
Nqo1	ENSMUSG00000003849.9	ENSMUST00000003947.9	135	825	1553	959
Pycrl	ENSMUSG00000022571.10	ENSMUST00000053918.9	95	825	1339	919
Ccer2	ENSMUSG00000096257.3	ENSMUST00000178767.3	6	825	1054	830
Pmepa1	ENSMUSG00000038400.16	ENSMUST00000036248.13	350	825	4538	1174
Ovol2	ENSMUSG00000037279.14	ENSMUST00000037423.4	287	825	1539	1111
Exosc3	ENSMUSG00000028322.12	ENSMUST00000030003.10	39	825	1077	863
Zfp688	ENSMUSG00000045251.14	ENSMUST00000106300.2	31	825	1015	855
Spertl	ENSMUSG00000034689.3	ENSMUST00000045892.3	190	825	1161	1014
Uqcrfs1	ENSMUSG00000038462.4	ENSMUST00000042834.4	116	825	1363	940
Frat1	ENSMUSG00000067199.5	ENSMUST00000087155.5	199	825	2614	1023
Lrrc10	ENSMUSG00000060187.5	ENSMUST00000073834.5	83	825	1428	907
Odam	ENSMUSG00000009580.16	ENSMUST00000129757.9	34	822	1370	855
Kitl	ENSMUSG00000019966.19	ENSMUST00000105283.9	392	822	5648	1213
Dnajc27	ENSMUSG00000020657.17	ENSMUST00000049584.6	159	822	2934	980
Hsd17b14	ENSMUSG00000030825.20	ENSMUST00000107752.12	87	822	1400	908
Psmb10	ENSMUSG00000031897.10	ENSMUST00000034369.10	435	822	1311	1256
Tsga13	ENSMUSG00000039032.3	ENSMUST00000048580.2	227	822	1141	1048
Klra17	ENSMUSG00000014543.15	ENSMUST00000014687.11	155	822	1190	976
Chchd6	ENSMUSG00000030086.17	ENSMUST00000032172.14	108	822	1121	929
Nsmce2	ENSMUSG00000059586.11	ENSMUST00000227173.2	86	822	1122	907
Fam131c	ENSMUSG00000006218.5	ENSMUST00000006380.5	84	822	1433	905
Gm29133	ENSMUSG00000100962.4	ENSMUST00000189155.5	1	822	906	822
Brd8dc	ENSMUSG00000049357.12	ENSMUST00000056932.9	1193	822	2362	2014
Tmem45a	ENSMUSG00000022754.7	ENSMUST00000023435.6	358	822	2701	1179
Xaf1	ENSMUSG00000040483.16	ENSMUST00000146233.8	49	822	2597	870
Acer1	ENSMUSG00000045019.5	ENSMUST00000056113.5	19	822	2429	840
Fosl1	ENSMUSG00000024912.7	ENSMUST00000025850.7	405	822	1864	1226
Fam210a	ENSMUSG00000038121.7	ENSMUST00000042852.7	298	822	9651	1119
Spsb4	ENSMUSG00000046997.6	ENSMUST00000055433.5	804	822	2720	1625
Spsb1	ENSMUSG00000039911.14	ENSMUST00000105685.2	469	822	1537	1290
Paqr4	ENSMUSG00000023909.5	ENSMUST00000024702.5	374	822	2575	1195
Ccdc3	ENSMUSG00000026676.8	ENSMUST00000027988.8	159	822	2670	980
Hmx2	ENSMUSG00000050100.15	ENSMUST00000183219.8	116	822	1546	937
Nkx2-2	ENSMUSG00000027434.12	ENSMUST00000067075.7	387	822	2120	1208
Percc1	ENSMUSG00000114245.2	ENSMUST00000224277.2	85	822	906	906
Tssk6	ENSMUSG00000047654.7	ENSMUST00000050373.7	125	822	1335	946
Olig3	ENSMUSG00000045591.7	ENSMUST00000053225.7	97	822	2072	918
Exosc6	ENSMUSG00000109941.2	ENSMUST00000210390.2	33	822	1326	854
Tnnt3	ENSMUSG00000061723.19	ENSMUST00000179658.8	83	819	1079	901
Pitpna	ENSMUSG00000017781.18	ENSMUST00000179521.8	226	819	3727	1044
Pitpnb	ENSMUSG00000050017.12	ENSMUST00000200298.2	8	819	2632	826
Nup62cl	ENSMUSG00000072944.12	ENSMUST00000101212.9	208	819	1996	1026
Cutc	ENSMUSG00000025193.15	ENSMUST00000112047.10	66	819	1233	884
Anp32b	ENSMUSG00000028333.11	ENSMUST00000102926.5	395	819	1716	1213
Elf5	ENSMUSG00000027186.17	ENSMUST00000239273.2	388	819	2530	1206
Hccs	ENSMUSG00000031352.11	ENSMUST00000112115.2	361	819	2473	1179
E2f6	ENSMUSG00000057469.9	ENSMUST00000020908.9	232	819	2418	1050
Rell1	ENSMUSG00000047881.15	ENSMUST00000154169.4	165	819	3241	983
Phb	ENSMUSG00000038845.12	ENSMUST00000125172.8	114	819	1799	932
Erp27	ENSMUSG00000030219.14	ENSMUST00000032343.7	59	819	1029	877
Tnfrsf4	ENSMUSG00000029075.7	ENSMUST00000030952.6	32	819	1030	850
Gm8257	ENSMUSG00000079265.12	ENSMUST00000249586.1	301	819	1710	1119
Clpp	ENSMUSG00000002660.9	ENSMUST00000002735.9	24	819	983	842
Spi1	ENSMUSG00000002111.9	ENSMUST00000002180.8	854	819	2034	1672
Tmem219	ENSMUSG00000060538.15	ENSMUST00000120007.8	139	819	1087	957
Dkk1	ENSMUSG00000024868.9	ENSMUST00000025803.9	287	819	2427	1105
Igfbp1	ENSMUSG00000020429.8	ENSMUST00000020704.8	178	819	1525	996
Garin5a	ENSMUSG00000051113.10	ENSMUST00000205359.2	31	819	1307	849
Cer1	ENSMUSG00000038192.6	ENSMUST00000048430.4	66	819	1739	884
Calb2	ENSMUSG00000003657.10	ENSMUST00000003754.8	70	816	1431	885
Snx11	ENSMUSG00000020876.15	ENSMUST00000021246.9	245	816	2551	1060
Mvb12a	ENSMUSG00000031813.9	ENSMUST00000034272.9	45	816	1062	860
Dph6	ENSMUSG00000057147.14	ENSMUST00000055144.8	35	816	2476	850
Jmjd8	ENSMUSG00000025736.16	ENSMUST00000026832.14	24	816	2091	839
Ube2j2	ENSMUSG00000023286.17	ENSMUST00000024056.10	429	816	3483	1244
Slc66a2	ENSMUSG00000034006.18	ENSMUST00000131780.8	411	816	2080	1226
Tmem150a	ENSMUSG00000055912.9	ENSMUST00000069695.9	216	816	1546	1031
Psmf1	ENSMUSG00000032869.16	ENSMUST00000109869.2	200	816	1384	1015
Prkab2	ENSMUSG00000038205.13	ENSMUST00000045743.13	184	816	5006	999
Cela2a	ENSMUSG00000058579.6	ENSMUST00000102481.4	179	816	1070	994
Ceacam19	ENSMUSG00000049848.8	ENSMUST00000052605.8	161	816	3361	976
Tiprl	ENSMUSG00000040843.11	ENSMUST00000043235.8	111	816	4380	926
Plpp4	ENSMUSG00000070366.6	ENSMUST00000094018.6	84	816	1256	899
Otub1	ENSMUSG00000024767.12	ENSMUST00000025679.11	58	816	1713	873
Zcchc9	ENSMUSG00000021621.16	ENSMUST00000022121.13	123	816	1541	938
Hsd17b10	ENSMUSG00000025260.11	ENSMUST00000112617.4	64	816	992	879
Peds1	ENSMUSG00000090213.2	ENSMUST00000006587.7	61	816	2329	876
Cabp4	ENSMUSG00000024842.9	ENSMUST00000025761.8	54	816	1433	869
Lin28b	ENSMUSG00000063804.9	ENSMUST00000079390.7	142	816	5402	957
Oscar	ENSMUSG00000054594.14	ENSMUST00000039507.15	57	816	1823	872
Bmf	ENSMUSG00000040093.17	ENSMUST00000090219.13	26	816	4642	841
Igfbp5	ENSMUSG00000026185.9	ENSMUST00000027377.9	746	816	6006	1561
Arglu1	ENSMUSG00000040459.12	ENSMUST00000048545.10	205	816	3197	1020
Elovl3	ENSMUSG00000038754.6	ENSMUST00000237098.2	174	816	1881	989
Aqp2	ENSMUSG00000023013.6	ENSMUST00000023752.6	99	816	1419	914
Hhex	ENSMUSG00000024986.13	ENSMUST00000025944.9	61	816	1802	876
Nxph1	ENSMUSG00000046178.4	ENSMUST00000160300.2	814	816	2815	1629
Aqp11	ENSMUSG00000042797.10	ENSMUST00000206389.2	303	816	3737	1118
Ntf3	ENSMUSG00000049107.14	ENSMUST00000112244.8	270	816	1399	1085
Hoxa9	ENSMUSG00000038227.16	ENSMUST00000048680.8	1267	816	3226	2082
Plpp7	ENSMUSG00000051373.6	ENSMUST00000057423.6	285	816	1947	1100
Gjb5	ENSMUSG00000042357.3	ENSMUST00000046498.3	181	816	1721	996
Fam110d	ENSMUSG00000050105.6	ENSMUST00000060050.6	171	816	1226	986
Kctd11	ENSMUSG00000046731.6	ENSMUST00000050555.6	1080	816	3146	1895
Lcn2	ENSMUSG00000026822.15	ENSMUST00000192241.2	94	815	908	908
Tk2	ENSMUSG00000035824.8	ENSMUST00000212275.2	1	813	1507	813
Kcnip2	ENSMUSG00000025221.17	ENSMUST00000162528.9	259	813	2395	1071
Srsf5	ENSMUSG00000021134.18	ENSMUST00000110354.8	152	813	1489	964
Rpa2	ENSMUSG00000028884.15	ENSMUST00000102561.11	123	813	1813	935
Bpifa5	ENSMUSG00000027484.3	ENSMUST00000028986.3	64	813	1089	876
Tspan14	ENSMUSG00000037824.7	ENSMUST00000047652.6	50	813	2475	862
Ctdsp2	ENSMUSG00000078429.10	ENSMUST00000105256.10	522	813	4817	1334
2610028H24Rik	ENSMUSG00000009114.18	ENSMUST00000092406.12	179	813	1640	991
Prkab1	ENSMUSG00000029513.15	ENSMUST00000111999.8	155	813	2026	967
Cd200r4	ENSMUSG00000062082.17	ENSMUST00000176819.8	281	813	1796	1093
Lhpp	ENSMUSG00000030946.14	ENSMUST00000033241.6	68	813	1612	880
Il1a	ENSMUSG00000027399.2	ENSMUST00000028882.2	61	813	1974	873
Med4	ENSMUSG00000022109.7	ENSMUST00000022705.7	37	813	1328	849
Slx1b	ENSMUSG00000059772.13	ENSMUST00000144897.2	182	813	3152	994
4933402J07Rik	ENSMUSG00000069971.6	ENSMUST00000093342.6	164	813	1304	976
Nrip2	ENSMUSG00000001520.13	ENSMUST00000120405.4	144	813	1468	956
Mpzl1	ENSMUSG00000026566.16	ENSMUST00000111435.9	137	813	2285	949
Igfbpl1	ENSMUSG00000035551.7	ENSMUST00000044297.7	131	813	2864	943
Gm9603	ENSMUSG00000096470.2	ENSMUST00000165814.2	81	813	2063	893
Gm3542	ENSMUSG00000096023.2	ENSMUST00000169362.2	81	813	2063	893
Tnfsf15	ENSMUSG00000050395.10	ENSMUST00000239480.2	30	813	5828	842
Gm7694	ENSMUSG00000102752.2	ENSMUST00000179801.3	68	813	3827	880
Gjb3	ENSMUSG00000042367.13	ENSMUST00000046532.4	378	813	1880	1190
Hoxa5	ENSMUSG00000038253.7	ENSMUST00000048794.7	238	813	1877	1050
Gemin2	ENSMUSG00000060121.16	ENSMUST00000021379.8	85	810	1588	894
Rfxank	ENSMUSG00000036120.11	ENSMUST00000212320.2	185	810	1121	994
Hvcn1	ENSMUSG00000064267.14	ENSMUST00000072602.14	356	810	2790	1165
Cpsf4	ENSMUSG00000029625.17	ENSMUST00000160422.8	111	810	1756	920
Cela3b	ENSMUSG00000023433.9	ENSMUST00000102522.5	42	810	926	851
Atf1	ENSMUSG00000023027.14	ENSMUST00000023769.11	271	810	2365	1080
Il1b	ENSMUSG00000027398.14	ENSMUST00000028881.14	88	810	1356	897
Srprb	ENSMUSG00000032553.15	ENSMUST00000035157.10	79	810	3064	888
Clec2g	ENSMUSG00000000248.17	ENSMUST00000000254.14	37	810	2463	846
Hpgd	ENSMUSG00000031613.10	ENSMUST00000034026.10	36	810	1683	845
Surf4	ENSMUSG00000014867.10	ENSMUST00000015011.10	607	810	3281	1416
Itm2c	ENSMUSG00000026223.16	ENSMUST00000027425.16	384	810	2230	1193
Chtop	ENSMUSG00000001017.17	ENSMUST00000249613.1	266	810	2012	1075
Pi15	ENSMUSG00000067780.4	ENSMUST00000088476.4	145	810	6923	954
Clec1a	ENSMUSG00000033082.11	ENSMUST00000037481.10	145	810	3123	954
Tigar	ENSMUSG00000038028.10	ENSMUST00000039913.9	84	810	3651	893
Rims4	ENSMUSG00000035226.6	ENSMUST00000044734.3	1	810	4962	810
Lime1	ENSMUSG00000090077.10	ENSMUST00000048077.12	983	810	1959	1792
4921517D22Rik	ENSMUSG00000049902.7	ENSMUST00000061597.7	282	810	3149	1091
Susd3	ENSMUSG00000021384.15	ENSMUST00000058196.13	163	810	1418	972
Aqp1	ENSMUSG00000004655.6	ENSMUST00000004774.4	60	810	2627	869
Prr7	ENSMUSG00000034686.9	ENSMUST00000046533.9	386	810	1359	1195
Gjc3	ENSMUSG00000056966.8	ENSMUST00000077119.8	202	810	4002	1011
Snai2	ENSMUSG00000022676.8	ENSMUST00000023356.8	123	810	2021	932
Abt1	ENSMUSG00000036376.4	ENSMUST00000041782.4	35	810	4456	844
Cited2	ENSMUSG00000039910.11	ENSMUST00000038107.9	251	810	1979	1060
Hoxb5	ENSMUSG00000038700.5	ENSMUST00000049272.5	103	810	1895	912
Capns1	ENSMUSG00000001794.14	ENSMUST00000001845.13	229	807	1600	1035
Rpp30	ENSMUSG00000024800.9	ENSMUST00000025714.9	7	807	1145	813
Tspan5	ENSMUSG00000028152.11	ENSMUST00000029800.9	386	807	6653	1192
Il2ra	ENSMUSG00000026770.6	ENSMUST00000028111.6	195	807	4412	1001
Zfand1	ENSMUSG00000039795.15	ENSMUST00000037839.12	22	807	1610	828
Mapre1	ENSMUSG00000027479.15	ENSMUST00000028981.9	150	807	7336	956
Emc10	ENSMUSG00000008140.19	ENSMUST00000239015.2	115	807	1855	921
Fcrl6	ENSMUSG00000070504.10	ENSMUST00000094303.6	92	807	1912	898
Spdye4a	ENSMUSG00000039296.16	ENSMUST00000085733.9	76	807	1819	882
Med8	ENSMUSG00000006392.17	ENSMUST00000019229.15	16	807	1145	822
Mrpl9	ENSMUSG00000028140.14	ENSMUST00000196143.2	15	807	1657	821
Eaf1	ENSMUSG00000021890.7	ENSMUST00000022446.7	871	807	4918	1677
Mettl1	ENSMUSG00000006732.15	ENSMUST00000006915.14	48	807	1791	854
Fgf8	ENSMUSG00000025219.14	ENSMUST00000026241.12	190	807	1168	996
Cdx1	ENSMUSG00000024619.9	ENSMUST00000025521.9	80	807	1750	886
Tssk3	ENSMUSG00000000411.8	ENSMUST00000000421.6	417	807	1280	1223
Penk	ENSMUSG00000045573.10	ENSMUST00000070375.8	335	807	1449	1141
Siah3	ENSMUSG00000091722.3	ENSMUST00000164848.3	75	807	4472	881
Hoxd12	ENSMUSG00000001823.6	ENSMUST00000001878.6	75	807	2534	881
Cebpd	ENSMUSG00000071637.6	ENSMUST00000096232.6	40	807	3746	846
Rab36	ENSMUSG00000020175.16	ENSMUST00000147802.9	269	804	3291	1072
Acer3	ENSMUSG00000030760.15	ENSMUST00000033020.14	89	804	11340	892
Cenpq	ENSMUSG00000023919.10	ENSMUST00000087114.5	702	804	1942	1505
Dram2	ENSMUSG00000027900.16	ENSMUST00000067630.13	263	804	3271	1066
Ccdc172	ENSMUSG00000025090.10	ENSMUST00000069419.8	92	804	1009	895
4933424G06Rik	ENSMUSG00000102416.5	ENSMUST00000208994.2	76	804	1120	879
Ms4a10	ENSMUSG00000024731.16	ENSMUST00000072748.13	75	804	1011	878
Reep3	ENSMUSG00000019873.9	ENSMUST00000217841.2	26	804	2925	829
Gm20390	ENSMUSG00000091228.2	ENSMUST00000170303.2	78	804	991	881
Ms4a7	ENSMUSG00000024672.12	ENSMUST00000025574.11	295	804	1576	1098
Usb1	ENSMUSG00000031792.16	ENSMUST00000034245.16	79	804	1758	882
Cfap300	ENSMUSG00000053070.6	ENSMUST00000065291.2	45	804	1592	848
Dmrtc1b	ENSMUSG00000073027.11	ENSMUST00000113609.8	1	804	1239	804
Clec12a	ENSMUSG00000053063.12	ENSMUST00000065289.6	458	804	2502	1261
Mmp7	ENSMUSG00000018623.10	ENSMUST00000018767.8	37	804	1068	840
Elovl6	ENSMUSG00000041220.11	ENSMUST00000071402.7	143	804	5951	946
1700028J19Rik	ENSMUSG00000038782.8	ENSMUST00000236952.2	89	804	1424	892
Speer4a	ENSMUSG00000073119.4	ENSMUST00000079447.4	76	804	2980	879
Gm21680	ENSMUSG00000106627.2	ENSMUST00000200447.2	76	804	2975	879
Gm21663	ENSMUSG00000104824.2	ENSMUST00000196214.2	76	804	2864	879
Gm21671	ENSMUSG00000095550.3	ENSMUST00000162387.6	74	804	2421	877
5031410I06Rik	ENSMUSG00000051940.3	ENSMUST00000063524.3	72	804	2995	875
Gm7361	ENSMUSG00000059645.7	ENSMUST00000074148.7	72	804	2995	875
Gm7347	ENSMUSG00000073117.3	ENSMUST00000095004.4	72	804	2995	875
Gm21698	ENSMUSG00000096045.8	ENSMUST00000191203.7	72	804	2995	875
Gm10220	ENSMUSG00000067698.5	ENSMUST00000088236.5	72	804	2980	875
Speer4b	ENSMUSG00000048703.10	ENSMUST00000053257.10	72	804	2193	875
Gm1979	ENSMUSG00000091049.9	ENSMUST00000168875.8	72	804	2025	875
Fcgr3	ENSMUSG00000059498.14	ENSMUST00000164044.8	51	804	1347	854
Gm3159	ENSMUSG00000095056.8	ENSMUST00000167245.8	45	804	1797	848
Ccdc107	ENSMUSG00000028461.13	ENSMUST00000107922.3	43	804	865	846
Gm5862	ENSMUSG00000067700.6	ENSMUST00000072286.7	26	804	1972	829
Gm3642	ENSMUSG00000096685.8	ENSMUST00000166895.8	6	804	1762	809
Gm21103	ENSMUSG00000094811.8	ENSMUST00000170923.9	6	804	1761	809
Gm8159	ENSMUSG00000094258.8	ENSMUST00000170546.8	6	804	1759	809
Gm3594	ENSMUSG00000095360.8	ENSMUST00000171784.8	6	804	1759	809
Gm2888	ENSMUSG00000090487.9	ENSMUST00000170521.8	6	804	1758	809
Gm3047	ENSMUSG00000090472.9	ENSMUST00000164069.8	6	804	822	809
Gm8297	ENSMUSG00000090827.9	ENSMUST00000171964.8	5	804	1759	808
Ovol1	ENSMUSG00000024922.3	ENSMUST00000025861.3	347	804	2972	1150
Zfp459	ENSMUSG00000055560.9	ENSMUST00000056470.10	81	804	3334	884
Phospho1	ENSMUSG00000050860.7	ENSMUST00000054173.4	276	804	1910	1079
Msx2	ENSMUSG00000021469.10	ENSMUST00000021922.10	365	804	2453	1168
Nanos1	ENSMUSG00000072437.5	ENSMUST00000088237.6	280	804	3928	1083
Tmem40	ENSMUSG00000059900.15	ENSMUST00000112946.8	220	801	1554	1020
Cd82	ENSMUSG00000027215.14	ENSMUST00000028644.11	270	801	1824	1070
Klra5	ENSMUSG00000030173.16	ENSMUST00000118060.8	241	801	1279	1041
Klra9	ENSMUSG00000033024.17	ENSMUST00000071554.3	164	801	1123	964
Klra8	ENSMUSG00000089727.3	ENSMUST00000014476.6	146	801	1178	946
Il33	ENSMUSG00000024810.17	ENSMUST00000025724.9	81	801	2544	881
Klra6	ENSMUSG00000061769.3	ENSMUST00000074056.3	81	801	1116	881
Rpl7a	ENSMUSG00000062647.17	ENSMUST00000102898.5	65	801	914	865
Necap2	ENSMUSG00000028923.15	ENSMUST00000030760.15	54	801	1906	854
Klra3	ENSMUSG00000067591.13	ENSMUST00000088017.5	51	801	984	851
Cela1	ENSMUSG00000023031.9	ENSMUST00000023775.9	29	801	1108	829
Tex33	ENSMUSG00000062154.15	ENSMUST00000165170.8	203	801	1072	1003
Elp6	ENSMUSG00000054836.13	ENSMUST00000199592.5	124	801	1304	924
Gatd3a	ENSMUSG00000053329.8	ENSMUST00000001242.9	54	801	1378	854
Coq4	ENSMUSG00000026798.11	ENSMUST00000028137.10	27	801	1991	827
Prl7a1	ENSMUSG00000006488.18	ENSMUST00000095924.11	15	801	928	815
Cdca3	ENSMUSG00000023505.14	ENSMUST00000024270.14	615	801	1976	1415
Itm2b	ENSMUSG00000022108.9	ENSMUST00000022704.9	164	801	1796	964
Tmem192	ENSMUSG00000025521.16	ENSMUST00000026595.13	123	801	1122	923
Arv1	ENSMUSG00000031982.6	ENSMUST00000034463.4	46	801	1165	846
Klra10	ENSMUSG00000072718.7	ENSMUST00000112020.2	7	801	823	807
Fkbp2	ENSMUSG00000056629.17	ENSMUST00000238181.2	1	801	1526	801
Gatad1	ENSMUSG00000007415.16	ENSMUST00000007559.15	316	801	2545	1116
Mob2	ENSMUSG00000025147.8	ENSMUST00000209732.2	137	801	977	937
Rasl12	ENSMUSG00000041696.15	ENSMUST00000085453.6	41	801	2390	841
Zglp1	ENSMUSG00000079681.4	ENSMUST00000115494.3	15	801	1010	815
Gm21190	ENSMUSG00000106445.2	ENSMUST00000196384.2	5	801	1167	805
Pheta1	ENSMUSG00000044134.10	ENSMUST00000056654.8	346	801	2368	1146
Pdzd9	ENSMUSG00000030887.5	ENSMUST00000033178.4	148	801	2180	948
Gm49450	ENSMUSG00000116358.2	ENSMUST00000134214.3	99	801	899	899
Tprgl	ENSMUSG00000029030.15	ENSMUST00000030896.15	38	801	1724	838
Rasd2	ENSMUSG00000034472.14	ENSMUST00000132133.2	376	801	1299	1176
Osr1	ENSMUSG00000048387.9	ENSMUST00000057021.9	337	801	2012	1137
Srsf12	ENSMUSG00000054679.9	ENSMUST00000067864.8	92	801	2939	892
Rfpl4b	ENSMUSG00000094311.2	ENSMUST00000179279.2	89	801	1054	889
Gjb4	ENSMUSG00000046623.9	ENSMUST00000106090.8	386	801	1446	1186
Timm29	ENSMUSG00000048429.11	ENSMUST00000062125.11	238	801	3170	1038
Gm19402	ENSMUSG00000095970.2	ENSMUST00000180297.2	1	801	801	801
Uros	ENSMUSG00000030979.14	ENSMUST00000033276.11	351	798	1762	1148
Olah	ENSMUSG00000026645.12	ENSMUST00000194918.6	544	798	1764	1341
Zdhhc21	ENSMUSG00000028403.16	ENSMUST00000030110.15	375	798	8763	1172
Stard3nl	ENSMUSG00000003062.14	ENSMUST00000221380.2	90	798	1268	887
Apool	ENSMUSG00000025525.13	ENSMUST00000026599.10	89	798	1359	886
Aph1a	ENSMUSG00000015750.16	ENSMUST00000056710.10	117	798	1601	914
Rspo1	ENSMUSG00000028871.8	ENSMUST00000030687.8	483	798	1834	1280
Comt	ENSMUSG00000000326.14	ENSMUST00000000335.12	307	798	1397	1104
H2-Ab1	ENSMUSG00000073421.7	ENSMUST00000040828.7	104	798	1212	901
Aqp5	ENSMUSG00000044217.18	ENSMUST00000088200.13	291	798	1376	1088
Elane	ENSMUSG00000020125.8	ENSMUST00000046091.7	89	798	984	886
Rbm7	ENSMUSG00000042396.11	ENSMUST00000170000.4	48	798	1773	845
Ceacam10	ENSMUSG00000054169.8	ENSMUST00000038069.9	71	798	1048	868
Svs3a	ENSMUSG00000017003.8	ENSMUST00000017147.8	22	798	1191	819
Svs3b	ENSMUSG00000050383.6	ENSMUST00000063132.6	20	798	1249	817
Rnf208	ENSMUSG00000044628.6	ENSMUST00000060818.2	171	798	1137	968
Gm4340	ENSMUSG00000090854.11	ENSMUST00000181615.8	142	798	1258	939
Slc25a2	ENSMUSG00000050304.5	ENSMUST00000058635.5	250	798	1346	1047
Potefam3f	ENSMUSG00000110591.2	ENSMUST00000211848.2	1	796	2088	796
Uchl3	ENSMUSG00000022111.10	ENSMUST00000226340.2	1	796	935	796
Gpatch11	ENSMUSG00000050668.11	ENSMUST00000170759.3	231	795	4134	1025
Rab34	ENSMUSG00000002059.19	ENSMUST00000150941.8	1	795	795	795
Cops7b	ENSMUSG00000026240.13	ENSMUST00000121534.8	430	795	5383	1224
Clec9a	ENSMUSG00000046080.18	ENSMUST00000058352.15	94	795	3293	888
Psmg2	ENSMUSG00000024537.6	ENSMUST00000025418.4	81	795	1059	875
Car7	ENSMUSG00000031883.14	ENSMUST00000056051.11	80	795	1538	874
Psmb4	ENSMUSG00000005779.13	ENSMUST00000005923.7	54	795	1183	848
Ctrl	ENSMUSG00000031896.8	ENSMUST00000034368.8	33	795	879	827
Pik3ip1	ENSMUSG00000034614.15	ENSMUST00000045153.11	535	795	2573	1329
Sypl2	ENSMUSG00000027887.12	ENSMUST00000141387.4	232	795	4090	1026
Myoz2	ENSMUSG00000028116.14	ENSMUST00000029761.14	210	795	1181	1004
Cdca5	ENSMUSG00000024791.11	ENSMUST00000025704.3	181	795	2024	975
Lgals3	ENSMUSG00000050335.18	ENSMUST00000146468.4	164	795	1072	958
Rps3a1	ENSMUSG00000028081.7	ENSMUST00000029722.7	134	795	977	928
Speer2	ENSMUSG00000063163.14	ENSMUST00000076500.14	133	795	1118	927
Nfam1	ENSMUSG00000058099.17	ENSMUST00000231165.2	77	795	7634	871
Treml4	ENSMUSG00000051682.16	ENSMUST00000154335.8	44	795	838	838
Gzmm	ENSMUSG00000054206.3	ENSMUST00000020549.4	392	795	1287	1186
Orai2	ENSMUSG00000039747.12	ENSMUST00000196454.5	235	795	3990	1029
Cldn18	ENSMUSG00000032473.14	ENSMUST00000035048.12	116	795	4172	910
Sbspon	ENSMUSG00000032719.5	ENSMUST00000040695.5	71	795	2748	865
Tmem41a	ENSMUSG00000022856.10	ENSMUST00000023562.9	67	795	1360	861
Gm5930	ENSMUSG00000079267.10	ENSMUST00000111863.9	25	795	1746	819
Apoa1	ENSMUSG00000032083.9	ENSMUST00000034588.9	177	795	1035	971
Methig1	ENSMUSG00000093789.4	ENSMUST00000075675.7	62	795	1501	856
Fgf5	ENSMUSG00000029337.3	ENSMUST00000031280.2	229	795	2501	1023
Taf9	ENSMUSG00000052293.15	ENSMUST00000167256.8	222	795	1230	1016
Ak6	ENSMUSG00000078941.10	ENSMUST00000084721.8	214	795	1222	1008
Spsb2	ENSMUSG00000038451.14	ENSMUST00000052727.5	205	795	1219	999
Nnmt	ENSMUSG00000032271.14	ENSMUST00000034808.12	196	795	1043	990
C1qtnf6	ENSMUSG00000022440.10	ENSMUST00000023075.9	103	795	2402	897
Snai1	ENSMUSG00000042821.8	ENSMUST00000052631.8	96	795	1621	890
Inmt	ENSMUSG00000003477.6	ENSMUST00000003569.6	61	795	1077	855
Tmem270	ENSMUSG00000040576.9	ENSMUST00000201316.4	35	795	847	829
Psmb5	ENSMUSG00000022193.8	ENSMUST00000022803.6	32	795	899	826
Hoxc4	ENSMUSG00000075394.5	ENSMUST00000100164.5	329	795	1983	1123
Kcnrg	ENSMUSG00000046168.10	ENSMUST00000051184.10	32	795	1766	826
Laptm5	ENSMUSG00000028581.18	ENSMUST00000030316.7	1	794	1322	794
Tafazzin	ENSMUSG00000009995.18	ENSMUST00000114180.11	247	792	1786	1038
Mtx2	ENSMUSG00000027099.10	ENSMUST00000028511.8	202	792	2950	993
Psma1	ENSMUSG00000030751.19	ENSMUST00000033008.10	116	792	1201	907
Tmem176b	ENSMUSG00000029810.16	ENSMUST00000203355.3	230	792	1202	1021
Cyb561a3	ENSMUSG00000034445.9	ENSMUST00000236352.2	839	792	2323	1630
Lair1	ENSMUSG00000055541.19	ENSMUST00000086401.10	73	792	2496	864
